id,user_id,course_id,time_created
418349,606,721,2021-09-22 06:24:30.659702
451655,607,721,2021-10-09 07:41:48.111684
413137,608,721,2021-09-19 17:01:14.059353
389946,609,721,2021-09-05 13:17:34.930238
451460,610,721,2021-10-09 02:52:44.707785
476973,611,721,2021-10-29 06:32:30.059360
422713,612,721,2021-09-24 07:15:14.634205
411734,613,721,2021-09-18 21:34:48.507309
427759,614,721,2021-09-27 07:29:01.207320
385296,615,721,2021-09-03 12:31:59.074861
440022,616,721,2021-10-02 07:55:24.510112
417138,617,721,2021-09-21 14:49:09.014549
478818,618,721,2021-10-30 13:09:49.961435
395389,619,721,2021-09-09 08:19:56.150954
453454,620,721,2021-10-11 06:15:55.311424
427951,621,721,2021-09-27 09:28:39.907311
477420,622,721,2021-10-29 11:56:30.884890
408985,623,721,2021-09-17 13:42:53.741695
408921,624,721,2021-09-17 13:18:55.407397
443064,625,721,2021-10-04 05:45:17.182696
393800,626,721,2021-09-08 06:24:41.076260
384751,627,721,2021-09-03 06:29:43.742925
463386,628,721,2021-10-19 12:19:04.458960
395224,629,721,2021-09-09 05:56:19.982386
428978,630,721,2021-09-27 16:45:06.058615
476837,631,721,2021-10-29 02:46:04.969938
425515,632,721,2021-09-25 18:14:49.826218
399052,633,721,2021-09-12 06:17:18.425381
413658,634,721,2021-09-20 06:29:25.359191
470129,635,721,2021-10-25 12:24:12.769350
461387,636,721,2021-10-17 12:55:32.023681
441208,637,721,2021-10-03 05:00:30.921891
467977,638,721,2021-10-23 09:51:46.388249
433276,639,721,2021-09-29 15:32:57.407619
466877,640,721,2021-10-22 07:27:02.628676
472083,641,721,2021-10-26 16:02:06.333357
382661,642,721,2021-09-02 08:08:08.207426
467825,643,721,2021-10-23 06:26:22.161933
426529,644,721,2021-09-26 12:56:38.863044
473194,645,721,2021-10-27 06:09:49.561928
427283,646,721,2021-09-26 19:31:51.757354
382616,647,721,2021-09-02 07:33:03.666246
424717,648,721,2021-09-25 09:55:15.494638
468292,649,721,2021-10-23 16:04:45.544029
442251,650,721,2021-10-03 14:00:28.709789
431736,651,721,2021-09-28 20:15:53.724915
402736,652,721,2021-09-14 18:14:15.375879
421942,653,721,2021-09-23 16:46:55.123221
387126,654,721,2021-09-04 08:51:39.214058
383904,655,721,2021-09-02 16:40:40.422266
476367,656,721,2021-10-28 16:12:15.080704
470790,657,721,2021-10-26 01:04:01.180921
441003,658,721,2021-10-02 19:24:50.507314
448623,659,721,2021-10-07 08:26:13.314748
395436,660,721,2021-09-09 09:14:25.989901
383469,661,721,2021-09-02 14:34:24.307191
401123,662,721,2021-09-13 16:35:59.600411
387136,663,721,2021-09-04 08:57:32.177705
464428,664,721,2021-10-20 09:13:32.306694
403486,665,721,2021-09-15 09:04:07.304507
467773,666,721,2021-10-23 05:15:36.768175
430904,667,721,2021-09-28 15:27:46.369596
440831,668,721,2021-10-02 16:59:36.006593
445341,669,721,2021-10-05 15:37:39.572764
394662,670,721,2021-09-08 15:49:36.821531
456441,671,721,2021-10-13 07:44:44.644199
477642,672,721,2021-10-29 14:54:57.508975
405936,673,721,2021-09-16 08:29:43.607341
444238,674,721,2021-10-04 19:28:37.973282
466055,675,721,2021-10-21 12:43:33.802392
426348,676,721,2021-09-26 11:08:03.845758
402011,677,721,2021-09-14 10:20:39.907525
383302,678,721,2021-09-02 13:24:25.212339
458365,679,721,2021-10-14 11:11:02.364346
474345,680,721,2021-10-27 15:08:57.144860
416535,681,721,2021-09-21 10:54:29.807610
465580,682,721,2021-10-21 05:22:25.057649
468890,683,721,2021-10-24 11:21:25.352567
425699,684,721,2021-09-25 20:51:11.407348
396884,685,721,2021-09-10 10:10:43.207314
438258,686,721,2021-10-01 11:35:11.092631
403623,687,721,2021-09-15 10:03:26.566690
386001,688,721,2021-09-03 16:27:56.501405
476926,689,721,2021-10-29 05:36:06.563128
410658,690,721,2021-09-18 11:14:12.463674
395726,691,721,2021-09-09 13:07:59.959733
468846,692,721,2021-10-24 10:35:10.225513
465953,693,721,2021-10-21 11:23:05.656395
445832,694,721,2021-10-05 20:28:15.907805
453526,695,721,2021-10-11 07:29:50.840532
452675,696,721,2021-10-10 10:57:11.189979
431631,697,721,2021-09-28 19:00:04.791777
386850,698,721,2021-09-04 06:25:50.646466
416223,699,721,2021-09-21 08:07:32.619146
394837,700,721,2021-09-08 17:37:47.017470
481003,701,721,2021-10-31 17:35:28.938472
474106,702,721,2021-10-27 13:24:54.660151
479173,703,721,2021-10-30 17:47:58.143915
394596,704,721,2021-09-08 15:17:43.653540
407833,705,721,2021-09-17 03:13:10.279120
401708,706,721,2021-09-14 06:33:13.434433
424865,707,721,2021-09-25 11:36:57.107201
467290,708,721,2021-10-22 13:47:02.399773
460365,709,721,2021-10-16 03:24:59.749196
469664,710,721,2021-10-25 06:21:31.647649
397862,711,721,2021-09-11 06:20:47.954991
448014,712,721,2021-10-06 19:18:28.378190
406017,713,721,2021-09-16 09:19:22.186295
465991,714,721,2021-10-21 12:00:10.956425
476340,715,721,2021-10-28 15:57:07.696647
446938,716,721,2021-10-06 13:09:55.132904
392052,717,721,2021-09-06 18:06:07.383660
478678,718,721,2021-10-30 11:22:45.217894
458294,719,721,2021-10-14 10:13:25.198269
448150,720,721,2021-10-06 21:31:33.488362
446700,721,721,2021-10-06 11:34:14.030164
446668,722,721,2021-10-06 11:12:38.427762
439630,723,721,2021-10-01 21:16:55.905280
382931,724,721,2021-09-02 10:59:47.407239
423811,725,721,2021-09-24 17:41:59.409739
408480,726,721,2021-09-17 09:48:37.485087
459878,727,721,2021-10-15 14:13:04.065385
391976,728,721,2021-09-06 17:28:46.487193
473474,729,721,2021-10-27 08:29:17.662102
405997,730,721,2021-09-16 09:08:24.993524
428286,731,721,2021-09-27 12:07:21.507199
459896,732,721,2021-10-15 14:28:28.270860
418732,733,721,2021-09-22 09:59:33.152524
457833,734,721,2021-10-14 02:58:38.967730
458275,735,721,2021-10-14 10:03:46.323166
476633,736,721,2021-10-28 18:51:12.325154
430048,737,721,2021-09-28 08:48:19.342957
471213,738,721,2021-10-26 09:28:07.928709
404003,739,721,2021-09-15 12:31:34.207754
424320,740,721,2021-09-25 05:40:10.522299
433620,741,721,2021-09-29 17:06:14.131391
423472,742,721,2021-09-24 14:55:47.917574
423600,743,721,2021-09-24 15:55:41.308553
432498,744,721,2021-09-29 10:23:37.907434
420961,745,721,2021-09-23 07:50:21.333110
481016,746,721,2021-10-31 17:41:15.385677
449161,747,721,2021-10-07 12:59:42.309530
443435,748,721,2021-10-04 11:14:14.007316
434036,749,721,2021-09-29 20:46:22.007409
469380,750,721,2021-10-24 17:48:39.456698
402002,751,721,2021-09-14 10:13:30.255583
409509,752,721,2021-09-17 17:03:44.407684
406490,753,721,2021-09-16 13:28:05.965820
396148,754,721,2021-09-09 17:10:38.411911
399156,755,721,2021-09-12 07:33:43.541206
456767,756,721,2021-10-13 11:17:56.509078
429849,757,721,2021-09-28 06:58:26.092567
418923,758,721,2021-09-22 11:18:51.707239
440547,759,721,2021-10-02 13:58:02.453287
388132,760,721,2021-09-04 15:06:13.908734
393229,761,721,2021-09-07 16:28:52.807776
416070,762,721,2021-09-21 06:35:25.727739
452955,763,721,2021-10-10 15:36:20.707353
459343,764,721,2021-10-15 03:51:12.894098
382729,765,721,2021-09-02 09:01:32.948302
457438,766,721,2021-10-13 17:03:52.589131
461759,767,721,2021-10-17 23:00:15.462687
403258,768,721,2021-09-15 07:16:32.907326
392036,769,721,2021-09-06 17:57:19.907277
467764,770,721,2021-10-23 04:59:19.707144
474387,771,721,2021-10-27 15:29:19.495355
441760,772,721,2021-10-03 10:46:52.681638
441959,773,721,2021-10-03 11:59:29.591354
424501,774,721,2021-09-25 07:46:57.901557
470806,775,721,2021-10-26 01:10:43.675032
478037,776,721,2021-10-29 19:39:24.986312
469657,777,721,2021-10-25 06:18:01.575190
388850,778,721,2021-09-04 20:26:49.607300
399253,779,721,2021-09-12 08:51:02.049248
457738,780,721,2021-10-13 21:56:32.341565
408903,781,721,2021-09-17 13:09:15.175478
463275,782,721,2021-10-19 10:50:52.206898
458437,783,721,2021-10-14 12:04:34.605063
442587,784,721,2021-10-03 16:40:04.307990
458048,785,721,2021-10-14 06:57:59.080142
420421,786,721,2021-09-22 19:01:32.607228
402443,787,721,2021-09-14 15:30:40.808144
435652,788,721,2021-09-30 14:45:00.207210
392741,789,721,2021-09-07 11:17:45.807573
397420,790,721,2021-09-10 16:45:41.007561
463226,791,721,2021-10-19 10:00:35.779582
424518,792,721,2021-09-25 07:56:02.503559
458983,793,721,2021-10-14 17:16:44.644092
431845,794,721,2021-09-29 02:10:12.708395
461559,795,721,2021-10-17 15:57:19.881416
418460,796,721,2021-09-22 07:27:49.407246
444767,797,721,2021-10-05 10:43:27.758940
456617,798,721,2021-10-13 09:49:48.907350
437842,799,721,2021-10-01 08:17:00.507536
392611,800,721,2021-09-07 09:27:41.937532
392207,801,721,2021-09-06 20:03:42.676459
393539,802,721,2021-09-07 19:59:44.407207
430770,803,721,2021-09-28 14:34:58.707405
457984,804,721,2021-10-14 05:44:31.832915
404721,805,721,2021-09-15 16:23:20.077605
468398,806,721,2021-10-23 18:15:28.135354
393656,807,721,2021-09-08 03:46:25.422988
475136,808,721,2021-10-28 04:52:02.333901
410965,809,721,2021-09-18 13:33:49.507229
413278,810,721,2021-09-19 18:23:56.407292
389402,811,721,2021-09-05 09:18:16.807189
475658,812,721,2021-10-28 09:53:33.445544
397818,813,721,2021-09-11 05:29:08.853729
401976,814,721,2021-09-14 09:55:38.182447
398961,815,721,2021-09-12 02:24:01.007330
454735,816,721,2021-10-12 06:37:43.507640
382538,817,721,2021-09-02 06:25:17.625240
390698,818,721,2021-09-05 19:55:50.366609
450417,819,721,2021-10-08 08:07:54.915350
440028,820,721,2021-10-02 08:02:50.967798
473883,821,721,2021-10-27 11:48:27.831871
450162,822,721,2021-10-08 02:28:32.234301
406722,823,721,2021-09-16 14:44:48.710499
393316,824,721,2021-09-07 17:15:56.233773
390996,825,721,2021-09-06 07:02:35.409621
464053,826,721,2021-10-19 19:33:55.123618
386866,827,721,2021-09-04 06:36:23.244318
468129,828,721,2021-10-23 13:25:05.525434
394205,829,721,2021-09-08 11:23:24.416384
425772,830,721,2021-09-26 01:05:41.447304
380393,831,721,2021-09-01 11:28:11.486871
420743,832,721,2021-09-23 04:43:56.407370
446954,833,721,2021-10-06 13:19:50.032988
459496,834,721,2021-10-15 07:44:21.563762
446183,835,721,2021-10-06 06:54:21.145962
465380,836,721,2021-10-20 18:58:31.962355
389843,837,721,2021-09-05 12:41:42.085378
432363,838,721,2021-09-29 09:05:57.208235
443682,839,721,2021-10-04 14:04:46.507392
382063,840,721,2021-09-01 18:55:39.507590
394550,841,721,2021-09-08 14:46:51.113973
430307,842,721,2021-09-28 11:17:08.479434
462404,843,721,2021-10-18 15:54:28.143297
419615,844,721,2021-09-22 14:52:09.407505
458273,845,721,2021-10-14 10:03:13.762289
388656,846,721,2021-09-04 18:24:03.607471
383139,847,721,2021-09-02 12:32:06.484954
471226,848,721,2021-10-26 09:35:05.368532
417653,849,721,2021-09-21 17:37:13.489402
405110,850,721,2021-09-15 18:31:34.907515
424060,851,721,2021-09-24 19:44:31.707312
395434,852,721,2021-09-09 09:10:52.707566
464604,853,721,2021-10-20 11:42:41.115140
475367,854,721,2021-10-28 07:33:25.360394
393454,855,721,2021-09-07 18:40:53.107959
476564,856,721,2021-10-28 17:59:18.367029
419190,857,721,2021-09-22 12:34:51.709852
406534,858,721,2021-09-16 13:40:12.325873
421337,859,721,2021-09-23 12:02:23.024462
479817,860,721,2021-10-31 10:57:02.405344
465598,861,721,2021-10-21 05:48:01.035410
436845,862,721,2021-09-30 18:25:11.507297
407411,863,721,2021-09-16 18:18:22.912971
466679,864,721,2021-10-21 20:46:46.198892
389956,865,721,2021-09-05 13:20:31.007418
466913,866,721,2021-10-22 08:07:51.968637
428969,867,721,2021-09-27 16:43:06.707675
385362,868,721,2021-09-03 12:46:33.207537
438137,869,721,2021-10-01 11:11:46.468317
403507,870,721,2021-09-15 09:15:36.422689
472143,871,721,2021-10-26 16:14:38.329327
411070,872,721,2021-09-18 14:21:52.910667
429892,873,721,2021-09-28 07:14:19.307260
464961,874,721,2021-10-20 15:02:50.202582
440586,875,721,2021-10-02 14:19:08.704120
417150,876,721,2021-09-21 14:54:42.307287
475451,877,721,2021-10-28 08:23:08.079549
428813,878,721,2021-09-27 15:53:16.108226
433410,879,721,2021-09-29 16:02:34.207705
433316,880,721,2021-09-29 15:43:28.307509
393181,881,721,2021-09-07 16:04:06.746624
420791,882,721,2021-09-23 05:20:22.074679
457980,883,721,2021-10-14 05:42:31.161496
460047,884,721,2021-10-15 16:35:05.931819
408153,885,721,2021-09-17 07:19:40.212631
466952,886,721,2021-10-22 08:44:46.981666
448452,887,721,2021-10-07 06:44:54.784826
458450,888,721,2021-10-14 12:11:00.553853
446166,889,721,2021-10-06 06:43:45.448580
427280,890,721,2021-09-26 19:29:21.793089
401677,891,721,2021-09-14 05:56:38.454682
472696,892,721,2021-10-26 19:10:55.047673
443415,893,721,2021-10-04 10:57:19.103932
443574,894,721,2021-10-04 12:55:22.507883
462750,895,721,2021-10-18 19:36:03.065501
458057,896,721,2021-10-14 07:03:50.409682
473097,897,721,2021-10-27 04:59:45.418560
389179,898,721,2021-09-05 07:07:09.970683
399501,899,721,2021-09-12 11:48:52.037568
398511,900,721,2021-09-11 15:29:29.904683
474632,901,721,2021-10-27 17:18:53.269048
467423,902,721,2021-10-22 15:51:14.177434
438951,903,721,2021-10-01 15:35:24.707292
476927,904,721,2021-10-29 05:37:52.884915
415017,905,721,2021-09-20 16:18:09.056910
443398,906,721,2021-10-04 10:39:44.707480
470375,907,721,2021-10-25 15:27:10.487609
404475,908,721,2021-09-15 15:09:59.407283
430643,909,721,2021-09-28 13:48:58.607576
414121,910,721,2021-09-20 11:33:49.607289
390942,911,721,2021-09-06 06:25:17.307270
390079,912,721,2021-09-05 14:21:02.717051
471140,913,721,2021-10-26 08:44:35.072127
396603,914,721,2021-09-10 06:07:59.943489
463878,915,721,2021-10-19 17:21:17.192339
446920,916,721,2021-10-06 13:01:20.807772
467186,917,721,2021-10-22 12:20:23.239263
439191,918,721,2021-10-01 17:12:45.837911
454395,919,721,2021-10-11 19:02:33.906488
480531,920,721,2021-10-31 15:26:22.295966
429583,921,721,2021-09-28 02:53:57.296395
439235,922,721,2021-10-01 17:22:59.092069
473106,923,721,2021-10-27 05:11:28.409394
450795,924,721,2021-10-08 12:59:17.150644
387145,925,721,2021-09-04 09:01:04.887707
446931,926,721,2021-10-06 13:07:18.814063
393868,927,721,2021-09-08 07:13:15.423492
476874,928,721,2021-10-29 04:21:54.865218
450955,929,721,2021-10-08 15:07:48.651759
391445,930,721,2021-09-06 12:57:11.607291
466596,931,721,2021-10-21 18:50:00.111205
384951,932,721,2021-09-03 09:06:24.997087
473472,933,721,2021-10-27 08:29:09.602305
466462,934,721,2021-10-21 17:07:59.703240
467834,935,721,2021-10-23 06:39:27.156682
427724,936,721,2021-09-27 07:07:42.708406
468861,937,721,2021-10-24 10:49:09.319283
423856,938,721,2021-09-24 17:57:43.653002
449608,939,721,2021-10-07 15:36:45.585344
426065,940,721,2021-09-26 08:10:55.622472
478165,941,721,2021-10-30 02:55:04.118098
414598,942,721,2021-09-20 14:50:39.008000
379987,943,721,2021-09-01 06:58:10.593955
478657,944,721,2021-10-30 11:10:26.907197
475123,945,721,2021-10-28 04:23:52.186796
446011,946,721,2021-10-06 05:05:48.707285
443128,947,721,2021-10-04 06:38:29.107321
422359,948,721,2021-09-23 20:25:58.307400
468897,949,721,2021-10-24 11:25:40.819883
424507,950,721,2021-09-25 07:50:24.708749
445054,951,721,2021-10-05 13:37:22.707399
473642,952,721,2021-10-27 09:49:18.945084
472467,953,721,2021-10-26 17:45:19.135145
476100,954,721,2021-10-28 13:54:19.972558
475863,955,721,2021-10-28 11:56:58.154737
475242,956,721,2021-10-28 06:12:39.818954
424777,957,721,2021-09-25 10:26:06.318492
452102,958,721,2021-10-09 15:53:33.201757
471647,959,721,2021-10-26 14:18:16.642668
437426,960,721,2021-10-01 03:47:21.707346
468222,961,721,2021-10-23 15:07:24.799943
470949,962,721,2021-10-26 06:29:46.779917
479771,963,721,2021-10-31 10:36:13.935071
457841,964,721,2021-10-14 03:17:04.923037
418112,965,721,2021-09-21 23:17:13.007266
476841,966,721,2021-10-29 02:51:39.333347
451742,967,721,2021-10-09 09:29:56.008660
454365,968,721,2021-10-11 18:35:31.707590
443402,969,721,2021-10-04 10:43:29.409362
429780,970,721,2021-09-28 06:16:23.684057
394077,971,721,2021-09-08 09:32:51.734731
380501,972,721,2021-09-01 12:22:20.307288
387928,973,721,2021-09-04 13:35:05.312534
390169,974,721,2021-09-05 15:01:21.207663
470586,975,721,2021-10-25 17:57:49.426138
381440,976,721,2021-09-01 15:44:28.205926
449258,977,721,2021-10-07 13:33:54.308700
384327,978,721,2021-09-02 18:56:43.746627
432244,979,721,2021-09-29 07:53:10.065667
459618,980,721,2021-10-15 09:49:54.264274
398984,981,721,2021-09-12 04:39:51.535604
451385,982,721,2021-10-08 20:18:19.358292
474311,983,721,2021-10-27 14:55:31.226052
390955,984,721,2021-09-06 06:33:37.286038
382209,985,721,2021-09-01 20:14:28.807244
451998,986,721,2021-10-09 14:12:03.422151
430620,987,721,2021-09-28 13:41:23.059921
424608,988,721,2021-09-25 08:43:17.029153
413779,989,721,2021-09-20 08:00:43.807205
473802,990,721,2021-10-27 11:09:15.498477
463257,991,721,2021-10-19 10:19:13.986858
450542,992,721,2021-10-08 09:30:44.409398
435155,993,721,2021-09-30 13:01:29.106030
454171,994,721,2021-10-11 16:21:32.507353
438054,995,721,2021-10-01 10:33:18.920282
412495,996,721,2021-09-19 11:20:02.764994
472176,997,721,2021-10-26 16:20:14.846818
475904,998,721,2021-10-28 12:21:48.665446
439383,999,721,2021-10-01 18:21:21.261794
469593,1000,721,2021-10-25 04:51:51.245663
440538,1001,721,2021-10-02 13:55:58.030157
395255,1002,721,2021-09-09 06:12:29.307237
397183,1003,721,2021-09-10 14:15:12.324364
457821,1004,721,2021-10-14 02:20:19.116832
403002,1005,721,2021-09-15 03:50:48.100677
396635,1006,721,2021-09-10 06:42:06.207340
392431,1007,721,2021-09-07 06:53:55.820915
428069,1008,721,2021-09-27 10:27:23.608632
431941,1009,721,2021-09-29 04:14:45.289736
476888,1010,721,2021-10-29 04:39:20.375550
475873,1011,721,2021-10-28 12:03:10.109743
390706,1012,721,2021-09-05 19:59:09.434272
476289,1013,721,2021-10-28 15:26:02.271506
446766,1014,721,2021-10-06 12:04:18.309335
389691,1015,721,2021-09-05 11:27:02.984179
448017,1016,721,2021-10-06 19:22:08.724542
464742,1017,721,2021-10-20 13:03:56.744968
406216,1018,721,2021-09-16 11:06:43.207435
392608,1019,721,2021-09-07 09:23:58.332892
413061,1020,721,2021-09-19 16:23:49.505510
455076,1021,721,2021-10-12 11:34:55.934482
402009,1022,721,2021-09-14 10:19:49.289405
471085,1023,721,2021-10-26 08:08:41.013171
443597,1024,721,2021-10-04 13:11:31.424602
399941,1025,721,2021-09-12 16:44:15.049674
436394,1026,721,2021-09-30 16:33:21.007313
391131,1027,721,2021-09-06 08:52:51.587253
433467,1028,721,2021-09-29 16:16:21.799842
429790,1029,721,2021-09-28 06:21:44.307338
452861,1030,721,2021-10-10 14:18:01.353755
428016,1031,721,2021-09-27 09:49:17.279560
432405,1032,721,2021-09-29 09:36:19.008553
474434,1033,721,2021-10-27 15:48:39.578382
405736,1034,721,2021-09-16 06:29:38.407384
456915,1035,721,2021-10-13 12:43:42.772352
419239,1036,721,2021-09-22 12:48:26.613675
394215,1037,721,2021-09-08 11:27:07.707370
453340,1038,721,2021-10-11 02:56:28.607251
388629,1039,721,2021-09-04 18:12:14.635048
458138,1040,721,2021-10-14 08:14:08.583990
403050,1041,721,2021-09-15 05:09:09.053988
440684,1042,721,2021-10-02 15:15:58.476795
476811,1043,721,2021-10-28 22:51:02.782704
382972,1044,721,2021-09-02 11:20:42.007889
445621,1045,721,2021-10-05 17:39:18.649987
455387,1046,721,2021-10-12 14:58:18.047467
397496,1047,721,2021-09-10 17:30:33.232477
460423,1048,721,2021-10-16 06:03:02.988924
414086,1049,721,2021-09-20 11:18:36.305955
421743,1050,721,2021-09-23 15:30:06.307450
424381,1051,721,2021-09-25 06:21:35.407387
382366,1052,721,2021-09-02 03:18:35.707304
471069,1053,721,2021-10-26 08:00:15.117282
463050,1054,721,2021-10-19 07:13:25.756508
395653,1055,721,2021-09-09 12:18:44.876134
385484,1056,721,2021-09-03 13:22:50.585145
473590,1057,721,2021-10-27 09:24:49.332478
402131,1058,721,2021-09-14 11:57:00.602177
392160,1059,721,2021-09-06 19:20:20.038282
400299,1060,721,2021-09-12 22:23:10.092912
479683,1061,721,2021-10-31 09:26:22.557250
400534,1062,721,2021-09-13 08:18:44.460467
435507,1063,721,2021-09-30 14:32:07.332162
448161,1064,721,2021-10-06 22:02:27.533006
475338,1065,721,2021-10-28 07:21:35.235716
422631,1066,721,2021-09-24 06:13:19.484346
466845,1067,721,2021-10-22 06:19:35.786342
465175,1068,721,2021-10-20 16:49:08.389945
477822,1069,721,2021-10-29 17:06:57.838679
433240,1070,721,2021-09-29 15:25:05.131130
453304,1071,721,2021-10-10 21:54:34.769216
441485,1072,721,2021-10-03 08:47:12.607858
471646,1073,721,2021-10-26 14:17:49.119298
400004,1074,721,2021-09-12 17:30:15.407611
458562,1075,721,2021-10-14 13:10:12.426020
389842,1076,721,2021-09-05 12:41:13.179427
442003,1077,721,2021-10-03 12:07:04.307662
451727,1078,721,2021-10-09 09:07:25.507358
411092,1079,721,2021-09-18 14:35:29.907387
466670,1080,721,2021-10-21 20:28:09.157810
419801,1081,721,2021-09-22 15:50:16.111025
454726,1082,721,2021-10-12 06:28:18.507755
387153,1083,721,2021-09-04 09:04:34.458488
479205,1084,721,2021-10-30 18:18:39.460187
451885,1085,721,2021-10-09 11:45:42.592351
401200,1086,721,2021-09-13 17:10:33.507215
440507,1087,721,2021-10-02 13:36:35.663699
464584,1088,721,2021-10-20 11:26:05.569877
464730,1089,721,2021-10-20 12:59:52.589523
438918,1090,721,2021-10-01 15:26:46.860133
434492,1091,721,2021-09-30 07:56:11.109562
409055,1092,721,2021-09-17 14:13:07.788541
424546,1093,721,2021-09-25 08:11:45.107205
476845,1094,721,2021-10-29 03:01:54.469381
465823,1095,721,2021-10-21 09:33:00.342269
475237,1096,721,2021-10-28 06:08:35.175024
477835,1097,721,2021-10-29 17:12:37.544485
419343,1098,721,2021-09-22 13:25:01.022369
466769,1099,721,2021-10-22 04:37:49.399123
395469,1100,721,2021-09-09 09:34:01.098458
458663,1101,721,2021-10-14 14:08:18.047620
475624,1102,721,2021-10-28 09:38:19.341621
384809,1103,721,2021-09-03 07:21:38.318572
445555,1104,721,2021-10-05 17:05:01.850576
402378,1105,721,2021-09-14 14:51:04.063823
466573,1106,721,2021-10-21 18:35:45.559522
415220,1107,721,2021-09-20 17:13:50.910979
466842,1108,721,2021-10-22 06:12:54.340396
405520,1109,721,2021-09-16 02:00:33.281664
460592,1110,721,2021-10-16 10:13:49.525390
384920,1111,721,2021-09-03 08:42:19.007345
440482,1112,721,2021-10-02 13:23:56.919463
380045,1113,721,2021-09-01 07:53:24.286761
417299,1114,721,2021-09-21 15:42:20.507823
385795,1115,721,2021-09-03 15:27:26.911434
386770,1116,721,2021-09-04 05:08:41.909809
393865,1117,721,2021-09-08 07:10:55.772881
479108,1118,721,2021-10-30 16:57:54.294050
430699,1119,721,2021-09-28 14:07:16.807294
471159,1120,721,2021-10-26 08:58:11.893794
435705,1121,721,2021-09-30 14:50:02.483646
441056,1122,721,2021-10-02 20:26:26.674132
381109,1123,721,2021-09-01 14:23:25.458292
459312,1124,721,2021-10-15 01:42:34.268649
455315,1125,721,2021-10-12 14:03:50.744500
395176,1126,721,2021-09-09 05:17:29.413904
427870,1127,721,2021-09-27 08:42:07.107322
407639,1128,721,2021-09-16 19:53:16.955962
400079,1129,721,2021-09-12 18:08:15.828229
435125,1130,721,2021-09-30 12:48:37.807390
383736,1131,721,2021-09-02 15:58:01.117959
423059,1132,721,2021-09-24 11:21:40.793487
385664,1133,721,2021-09-03 14:36:06.207618
423138,1134,721,2021-09-24 12:07:58.747453
417594,1135,721,2021-09-21 17:20:03.880246
444613,1136,721,2021-10-05 08:39:55.927776
429996,1137,721,2021-09-28 08:19:00.440187
454604,1138,721,2021-10-12 04:43:41.607396
397461,1139,721,2021-09-10 17:13:50.107287
387975,1140,721,2021-09-04 13:50:17.107396
444309,1141,721,2021-10-04 23:16:58.611265
384856,1142,721,2021-09-03 07:45:06.954562
456053,1143,721,2021-10-12 20:19:58.007221
441506,1144,721,2021-10-03 08:56:31.607445
402204,1145,721,2021-09-14 12:53:37.885512
423026,1146,721,2021-09-24 11:02:04.132240
450820,1147,721,2021-10-08 13:18:12.191432
428103,1148,721,2021-09-27 10:40:18.786438
477685,1149,721,2021-10-29 15:41:24.484181
403791,1150,721,2021-09-15 11:08:45.308593
465900,1151,721,2021-10-21 10:30:06.857366
392631,1152,721,2021-09-07 09:56:16.729977
438219,1153,721,2021-10-01 11:27:28.577473
398131,1154,721,2021-09-11 09:43:25.154196
403118,1155,721,2021-09-15 06:07:12.004938
398413,1156,721,2021-09-11 14:07:57.707298
398707,1157,721,2021-09-11 17:56:29.007941
473439,1158,721,2021-10-27 08:12:41.362848
459531,1159,721,2021-10-15 08:34:46.863143
380821,1160,721,2021-09-01 13:29:45.807549
463723,1161,721,2021-10-19 16:02:19.358113
398027,1162,721,2021-09-11 08:15:57.354382
471612,1163,721,2021-10-26 13:56:34.431472
469172,1164,721,2021-10-24 14:50:13.156443
436302,1165,721,2021-09-30 16:13:06.507435
473155,1166,721,2021-10-27 05:46:15.403846
393484,1167,721,2021-09-07 18:57:46.875059
411442,1168,721,2021-09-18 17:49:01.626214
458120,1169,721,2021-10-14 07:59:14.702229
429689,1170,721,2021-09-28 05:20:08.443236
456291,1171,721,2021-10-13 06:09:22.800826
469817,1172,721,2021-10-25 08:25:06.795529
469777,1173,721,2021-10-25 08:01:56.056028
460261,1174,721,2021-10-15 19:29:59.592349
402561,1175,721,2021-09-14 16:33:12.598975
398658,1176,721,2021-09-11 17:21:56.229681
399990,1177,721,2021-09-12 17:18:27.488561
411278,1178,721,2021-09-18 16:19:10.246601
467529,1179,721,2021-10-22 17:39:44.917300
403333,1180,721,2021-09-15 07:54:50.907248
463059,1181,721,2021-10-19 07:27:32.777329
421820,1182,721,2021-09-23 16:02:53.824748
410929,1183,721,2021-09-18 13:14:38.280143
419164,1184,721,2021-09-22 12:27:09.428996
452708,1185,721,2021-10-10 11:32:53.133180
404030,1186,721,2021-09-15 12:35:44.394294
418721,1187,721,2021-09-22 09:47:12.607207
385116,1188,721,2021-09-03 10:52:40.291831
382486,1189,721,2021-09-02 05:50:20.591273
439503,1190,721,2021-10-01 19:24:09.274665
406047,1191,721,2021-09-16 09:29:08.638298
439214,1192,721,2021-10-01 17:19:17.191534
433095,1193,721,2021-09-29 14:43:58.622950
460227,1194,721,2021-10-15 19:18:04.878798
439895,1195,721,2021-10-02 06:30:14.107573
458639,1196,721,2021-10-14 13:47:20.748309
433187,1197,721,2021-09-29 15:09:29.207377
390575,1198,721,2021-09-05 18:38:51.407532
392566,1199,721,2021-09-07 08:58:19.907388
423113,1200,721,2021-09-24 11:53:43.262788
410775,1201,721,2021-09-18 12:16:06.057931
398602,1202,721,2021-09-11 16:44:02.140056
418822,1203,721,2021-09-22 10:39:11.407338
439846,1204,721,2021-10-02 05:46:02.502851
